,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
1293,1190,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2006,266409.4412850712,80000,Diesel,Individual,Manual,Second Owner,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7.0
1294,411,Jaguar XF 2.0 Diesel Portfolio,2017,3200019.1293456997,45000,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
1295,5014,Maruti Swift Dzire VXI,2014,425713.6495860447,100000,Petrol,Individual,Manual,Third Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0
1296,7474,Maruti Ciaz 1.3 Zeta,2018,769930.1702538723,20000,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
1297,5284,Maruti Swift Dzire VDi,2012,351153.03833666584,100000,Diesel,Individual,Manual,Third Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
1298,3327,Maruti Wagon R AX BSIV,2011,187089.67866776197,65000,Petrol,Individual,Manual,Second Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0
1299,5137,Maruti Swift Dzire VDI,2018,708618.9926320962,45000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0
1300,2859,Hyundai i20 1.4 CRDi Sportz,2011,329769.7624882178,89000,Diesel,Individual,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5.0
1301,291,Hyundai Grand i10 Sportz,2017,491914.3978037799,35000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5.0
1302,862,Maruti Esteem Vxi - BSII,2005,104812.07385921502,60000,Petrol,Individual,Manual,Third Owner,,,,,
1303,7395,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,338936.0621481247,92686,Diesel,Dealer,Manual,Second Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1500-2750rpm,5.0
1304,3370,Chevrolet Beat LT,2015,243862.50627131877,50000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm,5.0
1305,4295,Mahindra KUV 100 G80 K8 Dual Tone,2018,453368.1004959437,10500,Petrol,Individual,Manual,First Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6.0
1306,3645,Hyundai i20 Magna 1.4 CRDi,2016,536700.5172917353,90000,Diesel,Individual,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0
1307,1314,Maruti Swift ZDi,2014,475479.404019434,100000,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
1308,5051,Hyundai Verna 1.6 VTVT,2013,374721.1538558374,50000,Petrol,Individual,Manual,Third Owner,17.01 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5.0
1309,6163,Datsun RediGO SV 1.0,2019,340048.04720086185,1300,Petrol,Individual,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
1310,7835,Volkswagen Polo 1.5 TDI Highline,2014,470559.51436058444,120000,Diesel,Individual,Manual,Second Owner,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm,5.0
1311,2873,Ford Fiesta 1.4 SXi TDCi,2009,156639.64770133095,100000,Diesel,Individual,Manual,Third Owner,,,,,
1312,1163,Maruti Ritz VDi,2015,399497.23328545294,90000,Diesel,Individual,Manual,First Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5.0
1313,2773,Maruti Alto K10 VXI,2014,209678.49742453918,80000,Petrol,Individual,Manual,Second Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
1314,606,Hyundai i10 Sportz 1.1L,2011,234458.97719224892,80000,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0
1315,7713,Mercedes-Benz S-Class S 350 CDI,2017,6000013.022406229,37000,Diesel,Dealer,Automatic,First Owner,13.5 kmpl,2987 CC,254.79 bhp,620Nm@ 1600-2400rpm,5.0
1316,5128,Maruti Omni Limited Edition,2013,-208358.14379534242,66000,Petrol,Individual,Manual,First Owner,14.7 kmpl,796 CC,37 bhp,62Nm@ 2500rpm,8.0
1317,4918,Maruti Alto LXi,2011,223549.34929578681,50000,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
1318,345,Mahindra XUV300 W8 Option BSIV,2019,1114692.9035460097,16500,Petrol,Dealer,Manual,First Owner,17.0 kmpl,1197 CC,110 bhp,200Nm@ 2000-3500rpm,5.0
1319,1003,Hyundai Verna Transform SX VGT CRDi,2011,253099.87359618046,110000,Diesel,Individual,Manual,Second Owner,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM,5.0
1320,3020,Hyundai Verna CRDi,2007,120367.39453959628,120000,Diesel,Individual,Manual,Second Owner,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0
1321,8101,Fiat Grande Punto 1.3 Dynamic (Diesel),2012,271738.3306259089,70000,Diesel,Individual,Manual,First Owner,20.3 kmpl,1248 CC,75 bhp,197Nm@ 1750rpm,5.0
1322,761,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,813888.858292634,110000,Diesel,Individual,Manual,Second Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
1323,4139,Ford Figo Aspire 1.5 TDCi Titanium,2017,584842.2441267826,70000,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0
1324,5288,Ford Figo Aspire 1.5 TDCi Titanium,2018,626143.180369277,21000,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0
1325,7725,Hyundai Grand i10 SportZ Edition,2014,384425.0654789547,30000,Petrol,Individual,Manual,Second Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75Nm@ 4000rpm,5.0
1326,1916,Tata Indigo CR4,2011,214968.0008285452,84321,Diesel,Individual,Manual,First Owner,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm,5.0
1327,1146,Maruti Swift AMT ZXI,2018,603943.4380799186,69779,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
1328,4147,Toyota Glanza G CVT,2019,850335.6298293686,10000,Petrol,Individual,Automatic,First Owner,19.56 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
1329,2599,Chevrolet Sail Hatchback LT ABS,2013,201988.83522765432,70000,Diesel,Individual,Manual,First Owner,22.1 kmpl,1248 CC,76.9 bhp,205Nm@ 1750rpm,5.0
1330,1561,Audi Q5 35TDI Premium Plus,2018,3975036.310728126,31800,Diesel,Dealer,Automatic,First Owner,17.01 kmpl,1968 CC,188 bhp,400nm@ 1750-3000rpm,5.0
1331,3650,Hyundai i20 Sportz Option 1.4 CRDi,2015,586213.2610380384,90000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0
1332,5441,Chevrolet Optra Magnum 1.6 LT Petrol,2010,285652.93226749136,60000,Petrol,Individual,Manual,Second Owner,12.9 kmpl,1598 CC,102.5 bhp,148Nm@ 4000rpm,5.0
1333,95,Hyundai i20 Asta Optional with Sunroof 1.2,2013,450938.09581974417,61500,Petrol,Dealer,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5.0
1334,4162,Honda City i DTEC VX,2014,684385.0843859357,160000,Diesel,Individual,Manual,First Owner,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
1335,5571,Hyundai Verna CRDi 1.6 SX Option,2018,1040111.5875458927,35000,Diesel,Individual,Manual,First Owner,22.0 kmpl,1582 CC,126.2 bhp,259.87nm@ 1500-3000rpm,5.0
1336,4472,Maruti Wagon R VXI BS IV,2013,264470.4079726136,57000,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
1337,7884,Hyundai i20 Active 1.4 SX,2016,635503.109190573,111000,Diesel,Individual,Manual,Second Owner,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm,5.0
1338,162,Maruti Swift VXI,2012,359288.1098766951,24300,Petrol,Dealer,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
1339,7409,Skoda Rapid Ultima 1.6 TDI Elegance,2012,363380.00241446495,140000,Diesel,Individual,Manual,First Owner,20.5 kmpl,1598 CC,103.5 bhp,250Nm@ 1500-2500rpm,5.0
1340,7982,Maruti Alto LX,2000,-113352.25571153266,90000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
1341,3403,Mahindra Scorpio VLS AT 2.2 mHAWK,2009,444263.62492096843,110000,Diesel,Individual,Automatic,Second Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0
1342,2507,Maruti Alto LXi,2006,20640.517948054476,150000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
1343,6914,Renault Duster 110PS Diesel RxL,2014,469743.72345977416,90000,Diesel,Individual,Manual,Second Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5.0
1344,715,Mahindra Scorpio M2DI,2011,418642.3472847019,100000,Diesel,Individual,Manual,Second Owner,13.5 kmpl,2179 CC,115 bhp,277.5Nm@ 1700-2200rpm,5.0
1345,5090,Maruti Baleno Alpha 1.3,2018,748336.0326840698,38817,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
1346,6694,Toyota Camry 2.5 Hybrid,2016,1999993.1172632314,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5.0
1347,2738,Tata Indica Vista TDI LS,2012,144393.66221413203,95000,Diesel,Individual,Manual,Second Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5.0
1348,3159,Mahindra XUV500 W8 2WD,2013,755427.0515472556,80000,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
1349,4710,Maruti Swift Dzire VDi,2009,285196.50120039005,100000,Diesel,Individual,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
1350,4656,Maruti Swift Dzire VDi,2010,288123.36030367715,120000,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
1351,7125,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2010,306312.9881336915,100000,Diesel,Individual,Manual,Second Owner,13.93 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7.0
1352,3248,Mercedes-Benz GL-Class 350 CDI Luxury,2016,2402121.577423731,70000,Diesel,Dealer,Automatic,First Owner,12.0 kmpl,2987 CC,224 bhp,510Nm@ 1600-2800rpm,7.0
1353,1132,Skoda Rapid 1.6 MPI AT Elegance,2016,640602.4777777531,11000,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5.0
1354,6550,Honda City 2017-2020 GXi,2007,194194.4328153584,120000,Petrol,Individual,Manual,Third Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5.0
1355,1023,Ford Fiesta EXi 1.4 TDCi Ltd,2011,226575.30853104917,110000,Diesel,Individual,Manual,Third Owner,17.8 kmpl,1399 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)",5.0
1356,1906,Toyota Fortuner 4x4 MT,2015,1763658.9633882903,120000,Diesel,Individual,Manual,Second Owner,12.55 kmpl,2982 CC,168.5 bhp,343Nm@ 1400-3400rpm,7.0
1357,6484,Hyundai Grand i10 CRDi Magna,2014,392298.9030266319,60000,Diesel,Individual,Manual,First Owner,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm,5.0
1358,8048,Volkswagen Polo Select 1.2 MPI Highline,2010,332233.163926132,44500,Petrol,Dealer,Manual,First Owner,16.47 kmpl,1198 CC,74 bhp,110Nm@ 3750rpm,5.0
1359,3640,Tata Indigo CS eLX BS IV,2011,216913.27276698127,120000,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0
1360,4663,Mahindra Bolero 2011-2019 Plus AC,2013,492482.7993075276,120000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1440-2200rpm,9.0
1361,1486,Hyundai Elite i20 Asta Option Diesel,2018,792204.0420064502,60000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.76 bhp,224nm@ 1500-2750rpm,5.0
1362,5971,Mahindra Bolero 2011-2019 ZLX,2015,560121.0366580718,110000,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7.0
1363,7566,Maruti Alto K10 2010-2014 VXI,2012,237801.93743428343,13000,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0
1364,143,Honda City i-VTEC CVT VX,2017,1038060.060699464,41000,Petrol,Dealer,Automatic,First Owner,18.0 kmpl,1497 CC,117.6 bhp,145Nm@ 4600rpm,5.0
1365,4322,Jaguar XF 2.0 Diesel Portfolio,2017,3200019.1293456997,45000,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
1366,6346,Renault Duster 110PS Diesel RXZ Optional with Nav,2014,521421.8836308101,80000,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5.0
1367,3130,Nissan Micra Fashion Edition XL CVT,2017,762620.9039541404,26000,Petrol,Individual,Automatic,First Owner,19.34 kmpl,1198 CC,76 bhp,104Nm@ 4000rpm,5.0
1368,2426,Hyundai Creta 1.6 CRDi SX,2015,939395.1617116967,90000,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5.0
1369,8011,Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,2015,505733.7674912292,70000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0
1370,7445,Hyundai EON Era Plus,2017,341913.13596560364,34000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
1371,4691,Maruti Alto K10 VXI,2015,273663.8184683167,42000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
1372,2588,Maruti Wagon R Duo Lxi,2010,246427.4896288038,66444,LPG,Individual,Manual,First Owner,26.2 km/kg,998 CC,58.2 bhp,77Nm@ 3500rpm,5.0
1373,1941,Nissan Sunny XL,2012,360127.4432701423,70000,Petrol,Individual,Manual,Second Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5.0
1374,1410,Jeep Compass 2.0 Limited 4X4,2017,1649355.2772867773,70000,Diesel,Individual,Manual,First Owner,16.3 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5.0
1375,1780,Hyundai i20 1.4 CRDi Magna,2011,340209.6518119408,70000,Diesel,Individual,Manual,Second Owner,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5.0
1376,3577,Mahindra Xylo D2 BSIV,2014,360023.34282478073,100000,Diesel,Individual,Manual,First Owner,14.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm,8.0
1377,4675,Tata Harrier XZ Plus,2020,1588258.0965102646,16000,Diesel,Dealer,Manual,First Owner,17.0 kmpl,1956 CC,167.67 bhp,350Nm@ 1750-2500rpm,5.0
1378,995,Maruti Wagon R Stingray VXI,2013,317633.7819517094,40000,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
1379,1282,Ford Fiesta 1.4 Duratec EXI,2006,77049.88591726939,60000,Petrol,Individual,Manual,Second Owner,16.6 kmpl,1388 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)",5.0
1380,5136,Hyundai Verna 1.6 SX CRDI (O) AT,2014,594297.0304961916,125000,Diesel,Individual,Automatic,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0
1381,4834,Hyundai Xcent 1.1 CRDi S,2016,443726.6896135276,80000,Diesel,Individual,Manual,Second Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm,5.0
1382,225,Maruti Alto 800 LXI,2015,267498.4486070925,40000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
1383,5808,Volkswagen Polo Diesel Trendline 1.2L,2011,237184.57426344103,222300,Diesel,Individual,Manual,First Owner,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5.0
1384,6382,Toyota Corolla Altis 1.8 VL AT,2009,767108.0171159788,90000,Petrol,Individual,Automatic,First Owner,14.53 kmpl,1794 CC,138.1 bhp,173Nm@ 4000rpm,5.0
1385,8044,Maruti Alto LXi BSIII,2006,58200.2389634538,70000,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
1386,925,Mahindra Bolero 2011-2019 DI - AC BS III,2016,591404.1580117086,70000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9.0
1387,8034,Renault Duster 110PS Diesel RxZ,2015,577324.923433728,160000,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5.0
1388,3274,Maruti Alto K10 2010-2014 VXI,2013,265178.2717268703,35000,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0
1389,903,Toyota Innova 2.5 G4 Diesel 7-seater,2009,667259.3756619174,200000,Diesel,Individual,Manual,Third Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7.0
1390,4383,Volkswagen Vento 1.5 TDI Highline BSIV,2019,2048091.0763778659,5400,Diesel,Dealer,Manual,Test Drive Car,22.27 kmpl,1498 CC,108.6 bhp,250Nm@ 1500-3000rpm,5.0
1391,1913,Mahindra Scorpio EX,2012,505261.97719609144,100000,Diesel,Individual,Manual,First Owner,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,8.0
1392,8000,Maruti Wagon R VXI BS IV,2015,329939.72478805203,46357,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
1393,4132,Mahindra Xylo E4 ABS BS IV,2012,460494.9831220078,120000,Diesel,Individual,Manual,First Owner,11.68 kmpl,2498 CC,112 bhp,260Nm@ 1800-2200rpm,7.0
1394,5925,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,624234.6627073471,138000,Diesel,Individual,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5.0
1395,6477,Volkswagen Polo Select 1.5 TDI Highline,2016,676106.6109909916,50000,Diesel,Individual,Manual,First Owner,20.14 kmpl,1498 CC,88.7 bhp,230Nm@ 1500-2500rpm,5.0
1396,6449,Hyundai i10 Magna,2010,165227.32188221917,123278,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0
1397,6397,Ford Figo Aspire 1.5 Ti-VCT Titanium,2017,782282.3905298864,44077,Petrol,Dealer,Automatic,First Owner,17.01 kmpl,1499 CC,110.5 bhp,136Nm@ 4250rpm,5.0
1398,3633,Mahindra Bolero SLX 2WD,2011,377417.6031962327,90000,Diesel,Individual,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0
1399,6044,BMW X3 xDrive20d,2012,2068579.408117914,50000,Diesel,Individual,Automatic,First Owner,16.09 kmpl,1995 CC,184 bhp,380Nm@ 1750-2750rpm,5.0
1400,2355,Maruti Swift ZXI Plus,2018,623504.4751707879,20000,Petrol,Individual,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
1401,7951,Hyundai Creta 1.6 SX,2018,1203122.5091826385,11000,Petrol,Individual,Manual,First Owner,15.8 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5.0
1402,5030,Maruti Swift LXI Option,2018,534170.6037419604,12000,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
1403,2828,Audi Q3 35 TDI Quattro Premium Plus,2018,2156637.8369535925,26000,Diesel,Dealer,Automatic,First Owner,15.73 kmpl,1968 CC,174.33 bhp,380Nm@ 1750-2500rpm,5.0
1404,7452,Honda City 1.5 E MT,2011,386956.16491293325,50000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5.0
1405,5697,Tata Venture EX 7 Str,2012,231012.50964981818,90000,Diesel,Individual,Manual,Second Owner,15.42 kmpl,1405 CC,70 bhp,135Nm@ 2500rpm,7.0
1406,3938,Jeep Compass 2.0 Limited,2017,1648848.450139829,15000,Diesel,Individual,Manual,First Owner,17.1 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5.0
1407,3725,Mahindra Scorpio S11 4WD BSIV,2020,1363428.92673169,50000,Diesel,Individual,Manual,First Owner,16.36 kmpl,2179 CC,140 bhp,320Nm@ 1500-2800rpm,7.0
1408,476,Maruti Ertiga VXI,2014,529564.7772051891,21000,Petrol,Individual,Manual,First Owner,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7.0
1409,1565,Toyota Yaris V BSIV,2018,1000144.4356585817,4295,Petrol,Trustmark Dealer,Manual,First Owner,17.1 kmpl,1496 CC,105.5 bhp,140Nm@ 4200rpm,5.0
1410,743,Maruti Swift 1.3 VXi,2006,120382.94098119205,65000,Petrol,Individual,Manual,Third Owner,,,,,
1411,7853,Honda BRV i-VTEC V CVT,2017,898105.8154997424,15000,Petrol,Individual,Automatic,First Owner,15.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,7.0
1412,6143,Ford EcoSport 1.5 Diesel Titanium BSIV,2016,797829.0952960111,112879,Diesel,Dealer,Manual,Second Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5.0
1413,3408,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2671908.758592516,9000,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
1414,2094,Mahindra Xylo D2,2010,211083.20775242243,255000,Diesel,Individual,Manual,Second Owner,13.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm,8.0
1415,4967,Tata Nexon 1.2 Revotron XZ Plus,2018,827252.2925419454,15000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5.0
1416,7205,Honda City 2017-2020 GXi,2008,232121.3884656391,110000,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5.0
1417,4292,Maruti Swift VDI,2013,383545.1972505122,90000,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
1418,4395,Isuzu MUX 2WD,2019,1129178.7940049092,10000,Diesel,Individual,Automatic,First Owner,13.8 kmpl,2999 CC,174.57 bhp,380NM@ 1800-2800rpm,7.0
1419,8083,Chevrolet Captiva LT,2008,347553.1578354938,100000,Diesel,Individual,Manual,Second Owner,11.5 kmpl,1991 CC,147.9 bhp,320Nm@ 2000rpm,7.0
1420,3877,Nissan Micra XV CVT,2017,431050.80187415984,21500,Petrol,Individual,Automatic,First Owner,19.34 kmpl,1198 CC,76 bhp,104Nm@ 4400rpm,5.0
1421,173,Ford Figo Diesel LXI,2011,182725.9438833577,120000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0
1422,2966,Maruti Swift VXI,2019,575656.3834225589,18000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
1423,6454,Tata Zest Quadrajet 1.3 XT,2018,500703.2067611292,70000,Diesel,Individual,Manual,First Owner,20.65 kmpl,1248 CC,88.7 bhp,190Nm@ 1750-3000rpm,5.0
1424,7587,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2016,627272.3479921183,120000,Diesel,Individual,Manual,First Owner,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,10.0
1425,1976,Maruti Celerio ZXI Optional,2018,480697.72775778663,30000,Petrol,Individual,Manual,First Owner,21.63 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
1426,6691,Jaguar XF 2.0 Diesel Portfolio,2017,3200019.1293456997,45000,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
1427,7919,Mercedes-Benz E-Class E250 CDI Elegance,2011,1784027.367273693,70000,Diesel,Individual,Automatic,First Owner,14.21 kmpl,2143 CC,203 bhp,500Nm@ 1600-1800rpm,5.0
1428,5032,Mahindra Bolero SLX 4WD BSIII,2011,383341.97539249586,5000,Diesel,Individual,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0
1429,865,Maruti Ertiga VDI,2015,639430.3100431366,14000,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7.0
1430,2762,Maruti Alto 800 LXI,2012,164580.60338158277,80000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
1431,5142,Maruti 800 AC Uniq,2004,102239.1305476611,18000,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0
1432,1868,Honda City i VTEC V,2016,625652.8459366857,53201,Petrol,Trustmark Dealer,Manual,Second Owner,17.8 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5.0
1433,8018,Tata New Safari Dicor VX 4X2,2006,164839.90282482398,175000,Diesel,Individual,Manual,Second Owner,13.93 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7.0
1434,5827,Honda City 1.5 V MT Exclusive,2010,357278.26084528107,91000,Petrol,Individual,Manual,Second Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5.0
1435,1711,Jaguar XF 2.0 Diesel Portfolio,2017,3200019.1293456997,45000,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
